    2715.4273312        0.0006602        0.4256931
    2810.1060066        0.0006400        0.4065967
    2779.9312067        0.0006189        0.3832629
    2784.0062749        0.0006164        0.3720158
    2816.9562986        0.0005828        0.3737083
