    1781.8974638        0.0011905        0.4237639
    1872.1882257        0.0011674        0.4176893
    1849.5051491        0.0011426        0.4036491
    1777.9106376        0.0011312        0.3945591
    1830.4944661        0.0010748        0.3896453
